id_cliente,ciudad,genero,edad,segmento_comercial,canal_preferido,fecha_registro,fecha_ultima_compra,recencia_dias,frecuencia,valor_monetario,ticket_promedio,unidades_compradas,r_score,f_score,m_score,rfm_score,rfm_puntaje_total,segmento_rfm,inactivo_90d_descriptivo,tiene_compras
C07468,Lima,F,43.0,Preferente,Tienda,2020-12-05,2025-09-28,94.0,13,13045.72,1003.516923076923,93,2,3,3,233,8,En riesgo,True,True
C06883,Lima,M,31.0,Masivo,Web,2020-12-05,2025-11-22,39.0,14,16905.36,1207.5257142857142,72,3,3,4,334,10,Alto valor,False,True
C13701,Lima,F,,Masivo,Tienda,2020-12-06,2025-12-25,6.0,16,7106.44,444.1525,90,5,4,1,541,10,Leales,False,True
C02282,Cusco,F,45.0,Masivo,Tienda,2020-12-06,2025-09-08,114.0,16,22364.71,1397.794375,93,2,4,5,245,11,Alto valor,True,True
C00289,Trujillo,F,45.0,Masivo,Tienda,2020-12-06,2025-10-16,76.0,17,27277.7,1604.570588235294,91,2,5,5,255,12,Alto valor,False,True
C10124,Cusco,M,57.0,Masivo,Tienda,2020-12-06,2025-08-29,124.0,13,8142.6,626.3538461538462,61,1,3,2,132,6,En riesgo,True,True
C12595,Lima,F,,Masivo,Tienda,2020-12-06,2025-12-20,11.0,15,17606.82,1173.788,81,5,4,4,544,13,Campeones,False,True
C11144,Arequipa,M,,Masivo,Web,2020-12-06,2025-11-21,40.0,12,11296.93,941.4108333333334,73,3,2,3,323,8,Regular,False,True
C08733,Arequipa,F,18.0,Premium,Tienda,2020-12-07,2025-07-12,172.0,12,32889.2,2740.7666666666664,51,1,2,5,125,8,En riesgo,True,True
C02124,Lima,F,34.0,Masivo,Tienda,2020-12-07,2025-10-18,74.0,13,19321.309999999998,1486.2546153846151,64,2,3,4,234,9,Alto valor,False,True
C12780,Lima,M,18.0,Preferente,Tienda,2020-12-07,2025-12-29,2.0,12,8040.55,670.0458333333333,82,5,2,2,522,9,Nuevos o prometedores,False,True
C08124,Lima,F,33.0,Masivo,Tienda,2020-12-07,2025-12-20,11.0,11,5428.1,493.4636363636364,64,5,2,1,521,8,Nuevos o prometedores,False,True
C06492,Lima,M,48.0,Preferente,Web,2020-12-07,2025-12-20,11.0,13,12446.25,957.4038461538462,84,5,3,3,533,11,Regular,False,True
C10185,Lima,F,49.0,Masivo,Web,2020-12-07,2025-09-01,121.0,13,6144.07,472.6207692307692,62,1,3,1,131,5,En riesgo,True,True
C04583,Trujillo,M,30.0,Preferente,Tienda,2020-12-07,2025-12-29,2.0,21,35512.8,1691.0857142857144,118,5,5,5,555,15,Campeones,False,True
C05296,Trujillo,M,50.0,Masivo,App,2020-12-07,2025-11-15,46.0,16,12631.32,789.4575,94,3,4,3,343,10,Leales,False,True
C00053,Lima,M,31.0,Masivo,Web,2020-12-07,2025-10-22,70.0,15,29238.19,1949.2126666666666,94,2,4,5,245,11,Alto valor,False,True
C10324,Arequipa,M,36.0,Masivo,Web,2020-12-08,2025-11-21,40.0,14,21679.280000000002,1548.5200000000002,62,3,3,5,335,11,Alto valor,False,True
C12343,Lima,M,32.0,Premium,Tienda,2020-12-08,2025-11-04,57.0,21,25175.39,1198.828095238095,141,3,5,5,355,13,Leales,False,True
C03811,Lima,F,,Masivo,Tienda,2020-12-08,2025-07-07,177.0,12,11086.57,923.8808333333333,60,1,2,3,123,6,En riesgo,True,True
C10859,Arequipa,M,32.0,Masivo,Tienda,2020-12-08,2025-11-30,31.0,12,7578.9,631.5749999999999,67,3,2,2,322,7,Regular,False,True
C00002,Piura,F,39.0,Masivo,Web,2020-12-08,2025-10-16,76.0,7,3200.25,457.17857142857144,35,2,1,1,211,4,Bajo valor,False,True
C00245,Trujillo,F,30.0,Preferente,App,2020-12-09,2025-08-24,129.0,9,6982.24,775.8044444444445,51,1,1,1,111,3,Bajo valor,True,True
C04558,Trujillo,M,20.0,Masivo,Tienda,2020-12-09,2025-11-19,42.0,15,9707.69,647.1793333333334,91,3,4,2,342,9,Leales,False,True
C06967,Cusco,No especificado,37.0,Masivo,Tienda,2020-12-09,2025-12-15,16.0,17,28644.75,1684.985294117647,78,4,5,5,455,14,Campeones,False,True
C05011,Cusco,M,38.0,Masivo,Tienda,2020-12-09,2025-10-23,69.0,12,3160.12,263.3433333333333,64,2,2,1,221,5,Bajo valor,False,True
C01682,Arequipa,F,24.0,Preferente,Tienda,2020-12-09,2025-12-13,18.0,14,20278.03,1448.4307142857142,71,4,3,5,435,12,Alto valor,False,True
C03665,Arequipa,M,39.0,Masivo,Web,2020-12-09,2025-08-14,139.0,10,4851.1900000000005,485.119,47,1,1,1,111,3,Bajo valor,True,True
C02855,Lima,M,30.0,Masivo,Tienda,2020-12-09,2025-11-28,33.0,12,15643.599999999999,1303.6333333333332,76,3,2,4,324,9,Regular,False,True
C10559,Lima,M,36.0,Masivo,Tienda,2020-12-09,2025-12-31,0.0,14,7780.75,555.7678571428571,64,5,3,2,532,10,Regular,False,True
C14103,Lima,F,61.0,Premium,Tienda,2020-12-10,2025-08-01,152.0,16,13731.35,858.209375,90,1,4,3,143,8,En riesgo,True,True
C12123,Lima,M,18.0,Masivo,Tienda,2020-12-10,2025-09-14,108.0,11,4313.51,392.1372727272728,65,2,2,1,221,5,Bajo valor,True,True
C09314,Piura,F,29.0,Masivo,Tienda,2020-12-10,2025-12-01,30.0,13,9480.49,729.2684615384616,49,3,3,2,332,8,Regular,False,True
C13489,Lima,F,37.0,Masivo,Web,2020-12-10,2025-08-16,137.0,7,7109.34,1015.62,54,1,1,1,111,3,Bajo valor,True,True
C06454,Arequipa,F,57.0,Masivo,Tienda,2020-12-11,2025-11-22,39.0,13,9691.45,745.4961538461539,64,3,3,2,332,8,Regular,False,True
C12022,Arequipa,M,28.0,Masivo,Web,2020-12-11,2025-12-20,11.0,20,17156.77,857.8385000000001,95,5,5,4,554,14,Campeones,False,True
C08944,Arequipa,F,45.0,Masivo,Tienda,2020-12-11,2025-12-18,13.0,11,6447.95,586.1772727272727,48,4,2,1,421,7,Nuevos o prometedores,False,True
C12254,Arequipa,F,63.0,Preferente,Tienda,2020-12-11,2025-12-11,20.0,13,25529.99,1963.8453846153848,81,4,3,5,435,12,Alto valor,False,True
C05217,Lima,No especificado,45.0,Masivo,Tienda,2020-12-11,2025-12-13,18.0,11,5784.549999999999,525.8681818181817,32,4,2,1,421,7,Nuevos o prometedores,False,True
C00605,Lima,F,33.0,Premium,App,2020-12-11,2025-11-23,38.0,15,14189.589999999998,945.9726666666666,75,3,4,3,343,10,Leales,False,True
C05929,Lima,M,21.0,Preferente,Tienda,2020-12-11,2025-12-08,23.0,19,33312.76,1753.3031578947368,107,4,5,5,455,14,Campeones,False,True
C14013,Arequipa,M,20.0,Masivo,Tienda,2020-12-11,2025-11-17,44.0,20,33671.42,1683.571,100,3,5,5,355,13,Leales,False,True
C03789,Lima,F,31.0,Masivo,Tienda,2020-12-11,2025-12-02,29.0,13,10168.94,782.2261538461539,77,3,3,2,332,8,Regular,False,True
C14650,Lima,F,28.0,Premium,Tienda,2020-12-12,2025-12-20,11.0,14,17494.87,1249.6335714285713,82,5,3,4,534,12,Alto valor,False,True
C13029,Piura,M,36.0,Preferente,App,2020-12-12,2025-12-31,0.0,15,31457.42,2097.161333333333,95,5,4,5,545,14,Campeones,False,True
C12023,Lima,F,45.0,Masivo,Tienda,2020-12-12,2025-12-26,5.0,13,4124.33,317.25615384615384,39,5,3,1,531,9,Regular,False,True
C05068,Lima,M,24.0,Preferente,Tienda,2020-12-12,2025-11-18,43.0,9,8319.01,924.3344444444444,50,3,1,2,312,6,Regular,False,True
C03757,Lima,M,36.0,Masivo,Tienda,2020-12-12,2025-12-26,5.0,16,24695.43,1543.464375,111,5,4,5,545,14,Campeones,False,True
C07141,Lima,F,37.0,Preferente,Web,2020-12-12,2025-12-19,12.0,17,16761.93,985.9958823529412,103,4,5,4,454,13,Campeones,False,True
C07978,Arequipa,F,36.0,Preferente,Web,2020-12-12,2025-10-17,75.0,8,28958.640000000003,3619.8300000000004,45,2,1,5,215,8,En riesgo,False,True
C10366,Cusco,F,32.0,Masivo,Tienda,2020-12-12,2025-12-14,17.0,15,27585.649999999998,1839.0433333333333,95,4,4,5,445,13,Campeones,False,True
C03434,Cusco,F,,Masivo,Tienda,2020-12-12,2025-12-03,28.0,9,16761.31,1862.367777777778,62,3,1,4,314,8,Regular,False,True
C06050,Lima,M,18.0,Masivo,Web,2020-12-12,2025-10-24,68.0,14,10803.880000000001,771.7057142857144,58,2,3,2,232,7,En riesgo,False,True
C13401,Lima,F,54.0,Masivo,App,2020-12-13,2025-12-22,9.0,15,10703.130000000001,713.542,64,5,4,2,542,11,Leales,False,True
C07932,Cusco,F,48.0,Masivo,,2020-12-13,2025-09-27,95.0,8,8050.76,1006.345,33,2,1,2,212,5,Bajo valor,True,True
C03029,Lima,F,35.0,Preferente,Web,2020-12-13,2025-12-13,18.0,16,17015.97,1063.498125,83,4,4,4,444,12,Campeones,False,True
C10704,Arequipa,F,46.0,Masivo,Web,2020-12-13,2025-12-02,29.0,16,14655.699999999999,915.9812499999999,64,3,4,4,344,11,Leales,False,True
C12309,Lima,M,23.0,Masivo,App,2020-12-13,2025-12-13,18.0,17,16453.38,967.8458823529412,80,4,5,4,454,13,Campeones,False,True
C05235,Lima,F,59.0,Masivo,Tienda,2020-12-13,2025-09-21,101.0,8,3806.94,475.8675,36,2,1,1,211,4,Bajo valor,True,True
C01765,Piura,M,49.0,Masivo,Tienda,2020-12-13,2025-12-12,19.0,18,12474.76,693.0422222222222,100,4,5,3,453,12,Leales,False,True
C12262,Piura,F,28.0,Masivo,Tienda,2020-12-13,2025-10-23,69.0,9,6169.93,685.5477777777778,38,2,1,1,211,4,Bajo valor,False,True
C13072,Arequipa,M,31.0,Masivo,Tienda,2020-12-14,2025-10-26,66.0,13,11662.449999999999,897.1115384615384,75,2,3,3,233,8,En riesgo,False,True
C01155,Trujillo,F,32.0,Masivo,Tienda,2020-12-14,2025-09-05,117.0,16,11911.45,744.465625,108,2,4,3,243,9,En riesgo,True,True
C07236,Arequipa,F,42.0,Premium,,2020-12-14,2025-09-10,112.0,10,20446.440000000002,2044.6440000000002,41,2,1,5,215,8,En riesgo,True,True
C05293,Trujillo,F,51.0,Masivo,Web,2020-12-14,2025-12-02,29.0,13,14532.43,1117.8792307692308,50,3,3,3,333,9,Regular,False,True
C09312,Lima,F,60.0,Masivo,Tienda,2020-12-14,2025-06-30,184.0,13,17545.83,1349.6792307692308,72,1,3,4,134,8,Alto valor,True,True
C03139,Arequipa,M,22.0,Masivo,Tienda,2020-12-15,2025-10-20,72.0,10,5779.74,577.9739999999999,40,2,1,1,211,4,Bajo valor,False,True
C05783,Lima,F,51.0,Masivo,Tienda,2020-12-15,2025-11-16,45.0,13,9643.59,741.8146153846154,95,3,3,2,332,8,Regular,False,True
C14303,Lima,M,31.0,Masivo,Web,2020-12-15,2025-12-16,15.0,16,18801.2,1175.075,76,4,4,4,444,12,Campeones,False,True
C05876,Lima,F,55.0,Preferente,Tienda,2020-12-15,2025-12-31,0.0,11,5849.73,531.7936363636363,52,5,2,1,521,8,Nuevos o prometedores,False,True
C11909,Lima,M,,Masivo,Web,2020-12-15,2025-06-13,201.0,6,8932.869999999999,1488.8116666666665,31,1,1,2,112,4,Bajo valor,True,True
C07702,Piura,M,52.0,Preferente,Tienda,2020-12-15,2025-09-25,97.0,12,8420.86,701.7383333333333,61,2,2,2,222,6,Bajo valor,True,True
C06622,Lima,M,44.0,Preferente,Tienda,2020-12-16,2025-11-07,54.0,13,39589.49,3045.3453846153843,75,3,3,5,335,11,Alto valor,False,True
C13287,Lima,F,33.0,Masivo,Tienda,2020-12-16,2025-10-25,67.0,16,16959.38,1059.96125,69,2,4,4,244,10,Alto valor,False,True
C05025,Lima,M,24.0,Masivo,Tienda,2020-12-16,2025-12-22,9.0,10,15277.57,1527.757,63,5,1,4,514,10,Nuevos o prometedores,False,True
C12222,Arequipa,M,21.0,Masivo,Tienda,2020-12-16,2025-09-13,109.0,11,4794.12,435.8290909090909,46,2,2,1,221,5,Bajo valor,True,True
C04918,Trujillo,No especificado,43.0,Masivo,Tienda,2020-12-17,2025-12-25,6.0,10,11667.79,1166.779,76,5,1,3,513,9,Nuevos o prometedores,False,True
C14525,Lima,M,37.0,Masivo,Tienda,2020-12-17,2025-12-23,8.0,11,10252.12,932.0109090909092,63,5,2,2,522,9,Nuevos o prometedores,False,True
C14180,Arequipa,M,31.0,Masivo,Web,2020-12-17,2025-12-31,0.0,12,19530.96,1627.58,67,5,2,4,524,11,Nuevos o prometedores,False,True
C05330,Lima,M,32.0,Masivo,Tienda,2020-12-17,2025-12-22,9.0,12,8878.2,739.85,35,5,2,2,522,9,Nuevos o prometedores,False,True
C14002,Cusco,F,23.0,Premium,Tienda,2020-12-17,2025-08-17,136.0,12,37015.99,3084.665833333333,64,1,2,5,125,8,En riesgo,True,True
C08411,Cusco,M,22.0,Preferente,Web,2020-12-17,2025-12-08,23.0,11,7496.7,681.5181818181818,70,4,2,2,422,8,Nuevos o prometedores,False,True
C04831,Lima,No especificado,30.0,Masivo,Tienda,2020-12-18,2025-12-14,17.0,10,2330.82,233.08200000000002,47,4,1,1,411,6,Nuevos o prometedores,False,True
C00255,Arequipa,F,40.0,Masivo,Tienda,2020-12-18,2025-11-26,35.0,15,17818.99,1187.9326666666668,99,3,4,4,344,11,Leales,False,True
C03991,Lima,F,40.0,Masivo,Web,2020-12-18,2025-11-15,46.0,12,7263.88,605.3233333333334,75,3,2,1,321,6,Regular,False,True
C09802,Arequipa,M,26.0,Premium,Tienda,2020-12-18,2025-12-30,1.0,16,13009.33,813.083125,102,5,4,3,543,12,Leales,False,True
C01983,Trujillo,M,30.0,Masivo,App,2020-12-18,2025-12-27,4.0,7,6853.63,979.09,30,5,1,1,511,7,Nuevos o prometedores,False,True
C13277,Lima,M,46.0,Masivo,Web,2020-12-19,2025-12-29,2.0,17,11084.85,652.0500000000001,84,5,5,3,553,13,Leales,False,True
C06068,Cusco,No especificado,25.0,Masivo,Tienda,2020-12-19,2025-08-16,137.0,16,11891.11,743.194375,64,1,4,3,143,8,En riesgo,True,True
C09918,Lima,F,52.0,Masivo,Tienda,2020-12-19,2025-10-28,64.0,15,14516.07,967.7379999999999,70,2,4,3,243,9,En riesgo,False,True
C05513,Lima,F,56.0,Masivo,Tienda,2020-12-19,2025-12-27,4.0,25,28877.06,1155.0824,141,5,5,5,555,15,Campeones,False,True
C12382,Arequipa,F,49.0,Masivo,Tienda,2020-12-19,2025-10-24,68.0,21,17248.91,821.3766666666667,115,2,5,4,254,11,Alto valor,False,True
C02911,Lima,M,48.0,Masivo,Tienda,2020-12-19,2025-12-06,25.0,9,6973.130000000001,774.7922222222223,48,4,1,1,411,6,Nuevos o prometedores,False,True
C02102,Lima,M,49.0,Preferente,Tienda,2020-12-19,2025-09-24,98.0,12,10741.71,895.1424999999999,58,2,2,2,222,6,Bajo valor,True,True
C13668,Trujillo,M,52.0,Masivo,Web,2020-12-19,2025-07-27,157.0,9,24836.409999999996,2759.6011111111106,55,1,1,5,115,7,En riesgo,True,True
C08363,Lima,M,40.0,Masivo,Web,2020-12-20,2025-10-15,77.0,11,7905.98,718.7254545454545,56,2,2,2,222,6,Bajo valor,False,True
C05860,Cusco,M,36.0,Preferente,Web,2020-12-20,2025-11-23,38.0,9,4305.58,478.3977777777778,45,3,1,1,311,5,Regular,False,True
C10641,Piura,F,42.0,Premium,App,2020-12-20,2025-12-24,7.0,12,14483.07,1206.9225,62,5,2,3,523,10,Nuevos o prometedores,False,True
C10598,Arequipa,F,31.0,Preferente,Tienda,2020-12-20,2025-10-07,85.0,15,11517.39,767.8259999999999,76,2,4,3,243,9,En riesgo,False,True
C00655,Lima,M,18.0,Masivo,Web,2020-12-20,2025-10-26,66.0,10,36283.84,3628.3839999999996,59,2,1,5,215,8,En riesgo,False,True
C11559,Arequipa,F,18.0,Masivo,Web,2020-12-20,2025-08-31,122.0,10,4522.79,452.279,56,1,1,1,111,3,Bajo valor,True,True
C10054,Arequipa,M,46.0,Masivo,Tienda,2020-12-20,2025-09-19,103.0,13,30668.13,2359.086923076923,77,2,3,5,235,10,Alto valor,True,True
C05303,Arequipa,M,29.0,Masivo,,2020-12-20,2025-10-18,74.0,10,5753.1,575.3100000000001,48,2,1,1,211,4,Bajo valor,False,True
C12609,Arequipa,F,50.0,Masivo,Web,2020-12-20,2025-12-17,14.0,13,24493.32,1884.1015384615384,100,4,3,5,435,12,Alto valor,False,True
C12561,Piura,F,18.0,Masivo,Tienda,2020-12-20,2025-12-24,7.0,21,23021.13,1096.2442857142858,98,5,5,5,555,15,Campeones,False,True
C02110,Lima,M,21.0,Masivo,Tienda,2020-12-20,2025-10-19,73.0,13,17466.71,1343.5930769230768,75,2,3,4,234,9,Alto valor,False,True
C08033,Arequipa,M,40.0,Preferente,Web,2020-12-20,2025-12-14,17.0,14,42801.36,3057.2400000000002,94,4,3,5,435,12,Alto valor,False,True
C06133,Lima,F,46.0,Masivo,App,2020-12-20,2025-03-05,301.0,14,19378.68,1384.1914285714286,103,1,3,4,134,8,Alto valor,True,True
C11063,Trujillo,M,41.0,Preferente,Tienda,2020-12-21,2025-05-31,214.0,14,14798.77,1057.055,52,1,3,4,134,8,Alto valor,True,True
C00140,Lima,M,45.0,Masivo,Web,2020-12-21,2025-09-20,102.0,9,12115.6,1346.177777777778,50,2,1,3,213,6,En riesgo,True,True
C03983,Cusco,F,33.0,Preferente,App,2020-12-21,2025-07-05,179.0,7,3705.58,529.3685714285714,27,1,1,1,111,3,Bajo valor,True,True
C08535,Lima,M,46.0,Masivo,,2020-12-21,2025-09-20,102.0,11,4665.56,424.1418181818182,47,2,2,1,221,5,Bajo valor,True,True
C12920,Arequipa,M,37.0,Masivo,Tienda,2020-12-21,2025-12-24,7.0,19,22636.46,1191.3926315789474,105,5,5,5,555,15,Campeones,False,True
C05516,Lima,F,43.0,Masivo,Tienda,2020-12-21,2025-12-23,8.0,9,5241.63,582.4033333333333,51,5,1,1,511,7,Nuevos o prometedores,False,True
C07422,Trujillo,M,,Masivo,Tienda,2020-12-22,2025-12-15,16.0,8,5328.16,666.02,20,4,1,1,411,6,Nuevos o prometedores,False,True
C13849,Trujillo,M,44.0,Masivo,Tienda,2020-12-22,2025-12-21,10.0,14,19005.16,1357.5114285714285,66,5,3,4,534,12,Alto valor,False,True
C01444,Piura,F,50.0,Masivo,App,2020-12-22,2025-11-08,53.0,14,9140.8,652.9142857142857,74,3,3,2,332,8,Regular,False,True
C08153,Trujillo,F,23.0,Premium,Tienda,2020-12-22,2025-08-18,135.0,14,7442.18,531.5842857142858,70,1,3,2,132,6,En riesgo,True,True
C06121,Lima,M,27.0,Premium,Tienda,2020-12-22,2025-09-27,95.0,15,15637.109999999999,1042.474,58,2,4,4,244,10,Alto valor,True,True
C14866,Cusco,F,50.0,Masivo,App,2020-12-23,2025-11-24,37.0,14,13982.85,998.775,83,3,3,3,333,9,Regular,False,True
C05194,Lima,F,46.0,Premium,Tienda,2020-12-23,2025-12-24,7.0,13,9176.82,705.9092307692307,40,5,3,2,532,10,Regular,False,True
C12637,Cusco,F,60.0,Premium,App,2020-12-23,2025-08-15,138.0,6,4853.860000000001,808.9766666666668,25,1,1,1,111,3,Bajo valor,True,True
C11351,Trujillo,F,33.0,Masivo,Web,2020-12-23,2024-08-17,501.0,9,16180.5,1797.8333333333333,53,1,1,4,114,6,En riesgo,True,True
C10260,Arequipa,F,43.0,Masivo,Web,2020-12-23,2025-12-30,1.0,12,17941.38,1495.115,78,5,2,4,524,11,Nuevos o prometedores,False,True
C01901,Lima,M,,Masivo,Web,2020-12-23,2025-08-29,124.0,9,13945.350000000002,1549.4833333333336,31,1,1,3,113,5,En riesgo,True,True
C05502,Piura,F,32.0,Masivo,Tienda,2020-12-23,2025-12-04,27.0,13,19062.76,1466.3661538461538,42,4,3,4,434,11,Alto valor,False,True
C08521,Cusco,F,35.0,Masivo,App,2020-12-24,2025-08-26,127.0,11,13509.47,1228.1336363636362,81,1,2,3,123,6,En riesgo,True,True
C06489,Arequipa,M,53.0,Preferente,Tienda,2020-12-24,2025-12-28,3.0,11,2998.27,272.57,35,5,2,1,521,8,Nuevos o prometedores,False,True
C14556,Piura,F,50.0,Masivo,Tienda,2020-12-24,2025-12-24,7.0,12,9224.730000000001,768.7275000000001,51,5,2,2,522,9,Nuevos o prometedores,False,True
C06927,Lima,F,28.0,Premium,Web,2020-12-24,2025-12-24,7.0,15,20776.7,1385.1133333333335,65,5,4,5,545,14,Campeones,False,True
C13418,Trujillo,No especificado,41.0,Masivo,Tienda,2020-12-24,2025-12-29,2.0,12,8396.64,699.7199999999999,50,5,2,2,522,9,Nuevos o prometedores,False,True
C12030,Piura,F,36.0,Preferente,Tienda,2020-12-25,2025-12-13,18.0,21,30728.09,1463.242380952381,114,4,5,5,455,14,Campeones,False,True
C08255,Lima,M,24.0,Masivo,Tienda,2020-12-25,2025-12-24,7.0,9,9181.85,1020.2055555555556,45,5,1,2,512,8,Nuevos o prometedores,False,True
C08097,Arequipa,M,32.0,Masivo,Web,2020-12-25,2025-11-30,31.0,13,9873.51,759.5007692307693,71,3,3,2,332,8,Regular,False,True
C03012,Arequipa,M,,Masivo,Web,2020-12-25,2025-09-02,120.0,14,17515.7,1251.1214285714286,91,2,3,4,234,9,Alto valor,True,True
C07885,Arequipa,No especificado,32.0,Masivo,App,2020-12-25,2025-11-14,47.0,11,7459.87,678.17,62,3,2,2,322,7,Regular,False,True
C03302,Trujillo,F,45.0,Masivo,Tienda,2020-12-25,2025-11-22,39.0,15,11545.4,769.6933333333333,74,3,4,3,343,10,Leales,False,True
C06831,Cusco,M,63.0,Masivo,Tienda,2020-12-25,2025-09-04,118.0,17,31405.15,1847.3617647058825,95,2,5,5,255,12,Alto valor,True,True
C11808,Arequipa,F,25.0,Masivo,App,2020-12-26,2025-10-28,64.0,15,14600.46,973.3639999999999,82,2,4,3,243,9,En riesgo,False,True
C12957,Arequipa,F,46.0,Preferente,App,2020-12-26,2025-12-27,4.0,23,24022.07,1044.4378260869564,155,5,5,5,555,15,Campeones,False,True
C04329,Piura,M,28.0,Preferente,Tienda,2020-12-26,2025-12-24,7.0,14,10162.8,725.9142857142857,85,5,3,2,532,10,Regular,False,True
C09871,Arequipa,F,54.0,Masivo,,2020-12-26,2025-11-10,51.0,12,6471.34,539.2783333333333,49,3,2,1,321,6,Regular,False,True
C07925,Lima,M,48.0,Masivo,Web,2020-12-26,2025-08-11,142.0,12,24159.75,2013.3125,73,1,2,5,125,8,En riesgo,True,True
C03852,Trujillo,F,44.0,Masivo,Tienda,2020-12-26,2025-09-14,108.0,8,12988.03,1623.50375,38,2,1,3,213,6,En riesgo,True,True
C13994,Arequipa,M,48.0,Masivo,Web,2020-12-27,2025-10-03,89.0,12,21621.78,1801.8149999999998,62,2,2,5,225,9,En riesgo,False,True
C02679,Lima,M,18.0,Premium,App,2020-12-27,2025-09-20,102.0,10,4296.03,429.60299999999995,50,2,1,1,211,4,Bajo valor,True,True
C12672,Trujillo,M,31.0,Masivo,App,2020-12-27,2025-12-22,9.0,11,12117.73,1101.611818181818,43,5,2,3,523,10,Nuevos o prometedores,False,True
C02799,Trujillo,M,39.0,Masivo,Tienda,2020-12-27,2025-12-01,30.0,16,5588.58,349.28625,66,3,4,1,341,8,Leales,False,True
C14962,Arequipa,M,37.0,Preferente,App,2020-12-27,2025-12-29,2.0,15,16048.71,1069.914,80,5,4,4,544,13,Campeones,False,True
C14469,Lima,F,36.0,Preferente,App,2020-12-27,2025-10-01,91.0,15,10063.35,670.89,72,2,4,2,242,8,En riesgo,True,True
C13583,Lima,M,60.0,Masivo,Tienda,2020-12-28,2025-12-03,28.0,10,29859.590000000004,2985.9590000000003,63,3,1,5,315,9,Regular,False,True
C04100,Lima,F,18.0,Masivo,Tienda,2020-12-28,2025-10-27,65.0,10,8870.72,887.0719999999999,42,2,1,2,212,5,Bajo valor,False,True
C02457,Lima,M,32.0,Masivo,,2020-12-28,2025-12-17,14.0,9,10252.720000000001,1139.1911111111112,57,4,1,2,412,7,Nuevos o prometedores,False,True
C14007,Lima,M,24.0,Masivo,Tienda,2020-12-28,2025-11-10,51.0,15,15178.119999999999,1011.8746666666666,63,3,4,4,344,11,Leales,False,True
C10912,Lima,M,29.0,Masivo,Web,2020-12-28,2025-08-15,138.0,15,12678.49,845.2326666666667,83,1,4,3,143,8,En riesgo,True,True
C04937,Lima,F,34.0,Masivo,Web,2020-12-28,2025-09-07,115.0,13,11620.7,893.9000000000001,64,2,3,3,233,8,En riesgo,True,True
C04754,Lima,F,31.0,Masivo,Web,2020-12-28,2025-09-24,98.0,10,4722.7699999999995,472.27699999999993,46,2,1,1,211,4,Bajo valor,True,True
C07024,Arequipa,F,54.0,Preferente,Tienda,2020-12-28,2025-09-16,106.0,10,17052.83,1705.2830000000001,66,2,1,4,214,7,En riesgo,True,True
C06632,Piura,F,18.0,Masivo,Tienda,2020-12-28,2025-08-23,130.0,10,4980.17,498.017,45,1,1,1,111,3,Bajo valor,True,True
C08353,Lima,F,55.0,Preferente,Tienda,2020-12-28,2025-10-26,66.0,8,7618.780000000001,952.3475000000001,34,2,1,2,212,5,Bajo valor,False,True
C05490,Piura,F,33.0,Preferente,Web,2020-12-28,2025-12-18,13.0,8,16672.58,2084.0725,39,4,1,4,414,9,Nuevos o prometedores,False,True
C07652,Piura,M,47.0,Masivo,Tienda,2020-12-28,2025-12-26,5.0,10,7253.429999999999,725.343,49,5,1,1,511,7,Nuevos o prometedores,False,True
C05023,Lima,M,44.0,Masivo,Tienda,2020-12-29,2025-12-28,3.0,9,5266.150000000001,585.1277777777779,49,5,1,1,511,7,Nuevos o prometedores,False,True
C11903,Lima,M,47.0,Masivo,App,2020-12-29,2025-12-20,11.0,13,6867.39,528.2607692307693,58,5,3,1,531,9,Regular,False,True
C10539,Trujillo,M,37.0,Masivo,Tienda,2020-12-29,2025-11-29,32.0,14,7780.12,555.7228571428572,65,3,3,2,332,8,Regular,False,True
C14057,Lima,F,27.0,Masivo,Web,2020-12-29,2025-12-21,10.0,12,16160.83,1346.7358333333334,75,5,2,4,524,11,Nuevos o prometedores,False,True
C03862,Trujillo,M,28.0,Premium,Tienda,2020-12-29,2025-11-03,58.0,14,14351.94,1025.1385714285714,64,3,3,3,333,9,Regular,False,True
C02535,Lima,M,50.0,Preferente,Tienda,2020-12-29,2025-12-03,28.0,17,16914.47,994.9688235294118,106,3,5,4,354,12,Leales,False,True
C12876,Arequipa,F,18.0,Masivo,App,2020-12-29,2025-12-22,9.0,14,25658.66,1832.7614285714285,84,5,3,5,535,13,Alto valor,False,True
C04927,Arequipa,F,20.0,Preferente,Web,2020-12-30,2025-12-08,23.0,12,5176.97,431.4141666666667,50,4,2,1,421,7,Nuevos o prometedores,False,True
C00573,Arequipa,M,27.0,Masivo,App,2020-12-30,2025-12-15,16.0,14,23162.1,1654.435714285714,105,4,3,5,435,12,Alto valor,False,True
C00455,Trujillo,F,43.0,Masivo,Web,2020-12-30,2025-08-20,133.0,11,8178.42,743.4927272727273,54,1,2,2,122,5,Bajo valor,True,True
C12766,Lima,F,33.0,Masivo,Tienda,2020-12-30,2025-09-14,108.0,18,11276.5,626.4722222222222,108,2,5,3,253,10,En riesgo,True,True
C02266,Arequipa,F,32.0,Masivo,Tienda,2020-12-30,2025-09-24,98.0,12,12947.99,1078.9991666666667,70,2,2,3,223,7,En riesgo,True,True
C09828,Piura,F,53.0,Preferente,Tienda,2020-12-30,2025-12-20,11.0,7,4263.6,609.0857142857143,35,5,1,1,511,7,Nuevos o prometedores,False,True
